From,To
1418799_a_at,Col17a1
1425093_at,P2rx3
1435117_a_at,DNAJC27
1421796_a_at,EFNA5
1419894_at,Gm6787
1452567_at,Gcap8
1453804_a_at,ORC4L
1435889_at,MARK2
1420379_at,Slco1a1
1416914_s_at,MTVR2
1436563_at,4932441J04Rik
1434599_a_at,TJP2
1423919_at,haus3
1428283_at,Cyp2s1
1450838_x_at,LOC100047207
1450838_x_at,Gm12967
1450838_x_at,Gm4468
1418248_at,Gla
1416374_at,LOC636327
1416374_at,AP3M1
1428011_a_at,Erbb2ip
1450802_at,Prss28
1420492_s_at,SMR3A
1460413_s_at,ZDHHC1
1424346_at,PPP6C
1427929_a_at,pdxK
1454635_at,LOC100044862
1416017_at,CopG
1452070_at,DEDD2
1448565_at,ppp1r11
1419803_s_at,Gm8518
1419803_s_at,ccdc12
1430172_a_at,Gm9705
1415739_at,rbm42
1421687_at,msmB
1425159_at,Golt1a
1422736_at,RANBP9
1422736_at,LOC100045146
1456636_at,4930414L22Rik
1425020_at,UBXN2A
1425020_at,Gm6245
1449287_at,SRMS
1420198_at,C330007P06Rik
1425354_a_at,AGGF1
1448998_at,LPO
1419501_at,POLK
1427616_at,PLA2R1
1421575_at,2310057N15Rik
1425308_at,Trim31
1427678_at,Zim3
1425238_at,Gm6607
1448128_at,CTSA
1431726_a_at,Tmem80
1419425_at,cnr1
1454648_s_at,D10Wsu102e
1453567_s_at,TMEM216
1418550_x_at,Gm7849
1418550_x_at,Defa-rs1
1418550_x_at,AY761184
1418550_x_at,Gm7861
1418550_x_at,Gm14851
1450009_at,LTF
1424177_at,TMEM38A
1420236_at,HAT1
1422057_at,NODAL
1421290_at,hspb7
1422351_at,Olfr480
1451761_at,HOXB4
1446165_at,Gm6211
1455869_at,Camk2b
1427775_at,Defb10
1426983_at,Fnbp1
1417793_at,Irgm2
1448655_at,lrp1
1417618_at,ITIH2
1427521_a_at,9930023K05Rik
1418755_at,tbx15
1455936_a_at,Rbpms
1417189_at,Psme2b-ps
1417189_at,Gm7928
1417189_at,PSME2
1417189_at,LOC674571
1423451_at,PGRMC1
1448805_at,usf1
1421248_at,SYN3
1417243_at,fam192a
1424767_at,LOC100046008
1424767_at,Cdh22
1451355_at,Acer2
1438982_s_at,FLYWCH2
1421355_at,TGM3
1418490_at,sdsl
1449250_at,PRCC
1425602_a_at,RABEP2
1423416_at,SMARCC1
1423416_at,Gm7004
1449463_at,Klk1b8
1421911_at,STAT2
1423362_at,Sort1
1416495_s_at,BC002163
1416495_s_at,Ndufs5
1450361_at,proP1
1448126_at,Gm9620
1448126_at,fam60a
1448126_at,Gm9027
1451250_at,GPRIN1
1434273_at,Fam174b
1424917_a_at,WIPI1
1431328_at,PPP1CB
1417960_at,CPEB1
1450557_at,SCN4A
1421618_at,myo1f
1427151_at,QSER1
1452317_at,HOXB9
1426114_at,Hnrnpab
1417676_a_at,Ptpn15
1417676_a_at,PTPRO
1452634_at,Gm8053
1452634_at,Gm5889
1452634_at,Gm8072
1452634_at,Gm8064
1452634_at,Obox3
1452634_at,Gm8040
1420890_at,HCCS
1419243_at,Rab14
1427605_at,HOXB3
1449957_at,Ptprv
1424628_a_at,NDUFV3
1448022_at,TRIM28
1450893_a_at,UBAP1
1418853_at,Apon
1423858_a_at,HMGCS2
1422441_x_at,LOC640611
1422441_x_at,Cdk4
1419080_at,GDNF
1419688_at,GPC6
1419688_at,LOC100045283
1419688_at,Gm4672
1421861_at,CLSTN1
1426768_at,Msl3l2
1451274_at,Ogdh
1452281_at,SOS2
1450062_a_at,MAGED1
1425043_s_at,Ccdc163
1424064_at,RAB1B
1432081_at,CYP1B1
1417657_s_at,Dnajc2
1419470_at,GNB4
1423597_at,ATP8A1
1452572_at,camk4
1427317_at,kin
1423865_at,slc44a1
1428041_at,BC028777
1455364_a_at,LOC674215
1455364_a_at,Gm7351
1455364_a_at,Gm4761
1455364_a_at,Gm6252
1455364_a_at,Gm5055
1455364_a_at,LOC634044
1455364_a_at,rps7
1455364_a_at,Gm6472
1416639_at,SLC2A5
1449933_a_at,TSEN15
1424318_at,1110067D22Rik
1420596_at,CACNG2
1415781_a_at,Gm10540
1415781_a_at,Gm11829
1415781_a_at,Gm12335
1415781_a_at,LOC100044181
1415781_a_at,Sumo2
1415781_a_at,Gm13690
1415781_a_at,Gm13430
1415781_a_at,Gm12755
1415781_a_at,LOC100046148
1415781_a_at,Gm10241
1415781_a_at,LOC100046167
1415781_a_at,Smt3h2-ps2
1415781_a_at,Gm9836
1415781_a_at,Gm11971
1422615_at,MAP4K4
1426374_at,FAM54B
1422573_at,AMPD3
1423118_at,LOC100048824
1423118_at,1200014J11Rik
1425972_a_at,LOC100044547
1425972_a_at,ZFX
1449586_at,PKP1
1423438_at,kptn
1418793_at,Idua
1419111_at,ING2
1450356_at,Trhr2
1433654_at,mgea5
1432151_at,Ola1
1423575_a_at,Wbscr22
1424831_at,Cpne2
1430045_at,Tsnax
1430045_at,Gm8010
1430045_at,LOC100047834
1430045_at,LOC100039215
1422709_a_at,wdr46
1452644_at,Mbd3l2
1423485_at,RAD54L2
1425664_at,KLHL20
1460352_s_at,PIK3R4
1432474_a_at,KRTCAP3
1422982_at,Ar
1423536_at,STRN3
1450270_at,PCDHB11
1417457_at,LOC100044750
1417457_at,Gm15452
1417457_at,CKS2
1417457_at,LOC100046104
1419238_at,ABCA7
1433437_at,DOCK8
1415676_a_at,PSMB5
1415676_a_at,Gm3375
1435335_a_at,GNPTAB
1454884_at,zbtb46
1416458_at,ARF2
1425066_a_at,MTMR14
1427348_at,ZC3H12A
1448436_a_at,Irf1
1452007_at,VAMP7
1452007_at,Vamp7-ps
1427014_at,dennd4b
1422585_at,ODF1
1432416_a_at,LOC100046628
1432416_a_at,Gm5611
1432416_a_at,Gm7289
1432416_a_at,Gm6477
1432416_a_at,Npm1
1432416_a_at,LOC633387
1432416_a_at,Gm9118
1422016_a_at,cenph
1416681_at,Ube3a
1419025_at,SAG
1448894_at,Akr1b8
1437508_at,SP4
1416026_a_at,rpl12
1416026_a_at,Snora65
1416026_a_at,Gm6285
1416026_a_at,Gm7117
1416026_a_at,Gm11425
1416026_a_at,Gm5962
1416026_a_at,Gm16519
1416026_a_at,Gm6336
1416026_a_at,LOC639477
1416026_a_at,LOC630855
1416026_a_at,Gm9396
1448843_at,LOC636537
1448843_at,SSR1
1419535_at,Slco6b1
1455255_at,4833420G11Rik
1450738_at,kif21a
1424976_at,Rhov
1417062_at,Gm9209
1417062_at,ARMC10
1422234_at,LOC100044873
1422234_at,TACR2
1435792_at,Gm7582
1435792_at,Gm7609
1435792_at,Gm7592
1435792_at,Gm2635
1435792_at,Csprs
1435792_at,LOC100041903
1435792_at,Gm2666
1422786_at,slc30a1
1417615_a_at,rpl11
1417615_a_at,Gm5093
1417615_a_at,Gm7589
1417615_a_at,Gm7384
1417615_a_at,Gm6745
1417615_a_at,Gm10036
1417615_a_at,Gm10288
1418048_at,1110059G10Rik
1425492_at,BMPR1A
1433843_at,HS1BP3
1440499_at,D9Ertd26e
1448633_at,PRPF31
1424354_at,TMEM140
1416203_at,aqp1
1433579_at,TMEM30B
1422372_at,Olfr15
1429221_at,WDR85
1417599_at,CD276
1420710_at,rel
1460201_a_at,rpl24
1460201_a_at,Gm9385
1460201_a_at,Gm7380
1455968_x_at,Tmed2
1455968_x_at,Gm7318
1455968_x_at,Gm10698
1434272_at,CPEB2
1425414_at,PPP1R16B
1415681_at,MRPL43
1423161_s_at,spred1
1450499_at,ATXN1
1434034_at,CERK
1451515_s_at,Glyat
1422304_at,Lcn4
1424550_at,ZFYVE27
1450430_at,MRC1
1444160_at,Pkd1l3
1418538_at,KDELR3
1456194_a_at,PARK7
1417080_a_at,Ecsit
1420090_at,mkrn2
1434402_at,SAMD8
1418595_at,PLIN4
1451052_at,pdf
1419151_at,LOC100044549
1419151_at,Gm6309
1419151_at,Gm6370
1419151_at,Gm3409
1419151_at,Gm6408
1419151_at,LOC100045734
1419151_at,Gm3404
1419151_at,LOC100048784
1419151_at,Gm3402
1419151_at,4930449I24Rik
1419151_at,Gm3415
1415792_at,RBCK1
1421037_at,NPAS2
1451106_at,tut1
1429172_a_at,NCAPG
1417075_at,Gm6396
1417075_at,LOC674846
1417075_at,Gm6624
1417075_at,fam136a
1417522_at,FBXO32
1450214_at,LOC100045233
1425134_a_at,PIGX
1450250_at,LOC100044257
1450250_at,OTUD7A
1431946_a_at,NECAB3
1423503_at,Jam3
1415829_at,LBR
1426630_at,EXOSC2
1452385_at,usp53
1424919_at,Erbb2
1419202_at,Cst7
1416040_at,LIPF
1449604_at,acp1
1449604_at,LOC100046234
1449604_at,Gm7756
1449604_at,LOC631286
1449604_at,Gm9723
1428794_at,Cytsb
1437369_at,fgd1
1423535_at,STRN3
1449952_s_at,Tmprss8
1452773_at,Gm7368
1452773_at,5730494N06Rik
1437564_at,POLG
1460398_at,PHF8
1424443_at,Tm6sf1
1424367_a_at,homer2
1421247_at,PAX9
1416131_s_at,EFR3A
1417101_at,Hspa2
1418614_at,KCNJ1
1451373_at,Gm2360
1451373_at,UGT3A1
1436559_a_at,PSMD10
1421177_at,Thap2
1424960_at,EPN3
1422278_at,DRD3
1433851_at,LOC627908
1433851_at,PPP4R2
1433851_at,LOC673151
1433851_at,LOC673152
1427533_at,ALS2CL
1448717_at,gcdH
1417240_at,ZYX
1419373_at,atp6v1b1
1454022_at,ephb2
1425970_a_at,ROS1
1425814_a_at,CALCRL
1449575_a_at,LOC100046536
1449575_a_at,Gm3934
1449575_a_at,Gstp2
1449575_a_at,GSTP1
1419937_at,Gm12264
1417182_at,Dnaja2
1420798_s_at,PCDHA6
1420798_s_at,PCDHA7
1420798_s_at,LOC100046214
1420798_s_at,PCDHA9
1420798_s_at,PCDHA2
1420798_s_at,PCDHA5
1420798_s_at,PCDHA1
1420798_s_at,Pcdha4
1420798_s_at,PCDHAC2
1420798_s_at,PCDHAC1
1420798_s_at,Pcdha@
1420798_s_at,PCDHA10
1420798_s_at,PCDHA11
1420798_s_at,PCDHA12
1420798_s_at,LOC100046137
1425430_at,Krtap16-5
1422413_at,Cramp1l
1452504_s_at,ctbs
1416471_at,CEPT1
1433655_at,RNF141
1433655_at,Gm10179
1416373_at,LOC100045796
1416373_at,NFS1
1425550_a_at,PRKAR1A
1417130_s_at,ANGPTL4
1454771_at,Gm2695
1450517_at,Tal2
1451780_at,BLNK
1427919_at,SRPX2
1450887_at,RQCD1
1427361_at,Hoxc6
1432094_a_at,CCDC132
1426365_at,2810403A07Rik
1451690_a_at,pvrl4
1418019_at,cpd
1418019_at,LOC100046781
1419275_at,DAZAP1
1427249_x_at,MUP3
1420103_at,SERTAD2
1424419_at,LRRC14
1448754_at,Rbp1
1418252_at,LOC638935
1418252_at,PADI2
1435731_x_at,Prdx4
1428891_at,PARM1
1434348_at,fez2
1426364_at,LOC100047590
1426364_at,Gm6374
1426364_at,mrrf
1422625_at,LOC100046207
1422625_at,Ly6h
1452316_at,INTS12
1431784_a_at,RPF1
1422558_at,Gamt
1418157_at,LOC100046044
1418157_at,NR2F2
1419934_at,PDRG1
1426912_at,Rfwd2
1426912_at,Gm6206
1424815_at,GYS2
1449622_s_at,ATP6AP1
1418361_at,GAS8
1435906_x_at,GBP2
1427205_x_at,Ccdc46
1416163_at,COPS4
1434066_at,GTF3C1
1439042_at,ADCYAP1R1
1418517_at,irx3
1427395_a_at,ALDH1A3
1423212_at,PHC1
1420272_at,SAMHD1
1420272_at,LOC100045969
1427009_at,LAMA5
1451641_at,DBR1
1448846_a_at,Gm5561
1448846_a_at,Gm13841
1448846_a_at,Gm12704
1448846_a_at,Gm8210
1448846_a_at,Gm8580
1448846_a_at,Gm5218
1448846_a_at,Gm12447
1448846_a_at,Gm8852
1448846_a_at,LOC100044494
1448846_a_at,LOC100046734
1448846_a_at,Gm15526
1448846_a_at,Gm13141
1448846_a_at,Gm6010
1448846_a_at,Gm12508
1448846_a_at,Gm11449
1448846_a_at,Gm13545
1448846_a_at,Gm13213
1448846_a_at,Gm6344
1448846_a_at,Gm13921
1448846_a_at,Gm7934
1448846_a_at,Gm9405
1448846_a_at,Gm8860
1448846_a_at,Gm10709
1448846_a_at,Gm7252
1448846_a_at,Gm6862
1448846_a_at,Gm8548
1448846_a_at,Gm8965
1448846_a_at,rpl29
1451149_at,pgm1
1428288_at,KLF9
1418075_at,ST6GALNAC4
1422205_at,sox1
1416341_at,Gm11993
1416341_at,Polr2c
1419831_at,AA416453
1448930_at,3010026O09Rik
1437515_at,Prl2c5
1450042_at,LOC100044440
1444028_s_at,dock9
1418106_at,HEY2
1434507_at,npepl1
1425991_a_at,KANK2
1424540_at,hipk1
1424540_at,LOC100046825
1422241_a_at,NDUFA1
1448936_at,STX12
1418037_at,C4bp
1438478_a_at,ppp3ca
1450279_at,Prokr1
1455326_at,CLEC16A
1431135_at,itga6
1459817_at,txnl1
1456010_x_at,hes5
1416781_at,PRAF2
1416781_at,Gm4168
1428530_x_at,Gm11878
1428530_x_at,Gm8292
1428530_x_at,Gm4832
1428530_x_at,LOC677113
1428530_x_at,Gm6948
1428530_x_at,Gm6030
1428530_x_at,Gm8942
1428530_x_at,Gm9320
1428530_x_at,Gm5271
1428530_x_at,RPS24
1428530_x_at,Gm7363
1436357_at,Gm10374
1426950_at,PARP16
1419534_at,Olr1
1449994_at,EPGN
1428722_at,ckmt2
1455288_at,1110036O03Rik
1421083_x_at,BANF1
1431763_a_at,CTRL
1450233_a_at,RSPH6A
1427044_a_at,ampH
1426277_at,TMEM203
1421590_at,MRGPRH
1452822_at,INTS7
1427156_s_at,ASCC2
1419477_at,Clec2d
1451597_at,TMPRSS11D
1451597_at,LOC100047722
1435903_at,CD300A
1426289_at,QRICH1
1426576_at,sgms1
1425017_at,PCDHA6
1425017_at,PCDHA7
1425017_at,LOC100046214
1425017_at,PCDHA9
1425017_at,PCDHA2
1425017_at,PCDHA5
1425017_at,PCDHA1
1425017_at,Pcdha4
1425017_at,PCDHAC2
1425017_at,PCDHAC1
1425017_at,Pcdha@
1425017_at,PCDHA10
1425017_at,PCDHA11
1425017_at,PCDHA12
1425017_at,LOC100046137
1434445_at,D15Wsu169e
1422107_at,2410066E13Rik
1456598_at,Gm16367
1456598_at,AU018829
1456598_at,LOC100040125
1456598_at,D5Ertd577e
1456598_at,Gm7792
1456598_at,LOC665718
1456598_at,Gm3183
1456598_at,LOC100039010
1456598_at,Gm3106
1456598_at,Gm3139
1456598_at,LOC100040112
1456598_at,Gm16427
1456598_at,LOC100041641
1456598_at,LOC100041712
1456598_at,LOC100038995
1428797_at,Setd6
1417969_at,FBXO31
1456188_at,Semg1
1438623_x_at,Gm9840
1438623_x_at,RBX1
1452458_s_at,PPIL5
1427248_at,WHSC2
1425007_at,Zfp566
1451020_at,GSK3B
1420705_at,Foxb1
1423398_at,Taf12
1418607_at,Zkscan14
1452297_at,CCNT2
1420972_at,LOC100044968
1420972_at,ARID5B
1417829_a_at,RAB15
1438731_at,SGSH
1422869_at,MERTK
1423061_at,Arvcf
1449133_at,Sprr1a
1449035_at,4930544G11Rik
1433472_x_at,Gm7379
1433472_x_at,Gm7123
1433472_x_at,Gm13020
1433472_x_at,LOC674727
1433472_x_at,Gm10259
1433472_x_at,RPL38
1433472_x_at,Gm4991
1433472_x_at,KPNA2
1433472_x_at,Gm5832
1433472_x_at,Gm8129
1433472_x_at,Gm9028
1433472_x_at,Gm10184
1422154_at,GPR27
1448425_at,eif3a
1420656_at,ABCG8
1420469_at,4933411G06Rik
1426027_a_at,arhgap10
1430999_a_at,Scoc
1426548_a_at,ATPBD4
1429170_a_at,MTF1
1424705_at,Rbmx2
1437649_x_at,ppiB
1418110_a_at,Inpp5d
1449130_at,Cd1d1
1449130_at,Cd1d2
1451328_at,PCNXL3
1451328_at,LOC673550
1416888_at,Fadd
1456377_x_at,LOC632329
1456377_x_at,LIMD2
1450659_at,rgs7
1451968_at,XRCC5
1421780_a_at,CABP5
1421780_a_at,LOC100046558
1421021_at,AEBP2
1452260_at,CIDEC
1425568_a_at,tmem33
1417092_at,PTH1R
1452471_at,IL17RD
1424105_a_at,PTTG1
1425728_at,9930111J21Rik2
1425728_at,9930111J21Rik1
1421653_a_at,LOC100048770
1421653_a_at,IGH
1421653_a_at,LOC634206
1421653_a_at,Ighv1-31
1421653_a_at,Igh-VJ558
1421653_a_at,LOC640701
1421653_a_at,LOC634338
1421653_a_at,LOC634541
1421653_a_at,Gm900
1421653_a_at,Gm5353
1421653_a_at,LOC634100
1421653_a_at,Igh-2
1450415_at,Pde6a
1460203_at,ITPR1
1449214_a_at,Opa1
1449214_a_at,LOC100046998
1428781_at,Dmkn
1420684_at,Acox3
1425942_a_at,GPM6B
1452227_at,Sel1l3
1423324_at,PNN
1449147_at,CHST1
1422855_at,CPSF3
1416513_at,lamb2
1451670_at,Rab43
1454875_a_at,RBBP4
1449164_at,CD68
1449032_at,Prl2a1
1420017_at,Tspan8
1449890_at,Ugt2b37
1448269_a_at,Klhl13
1460368_at,MPP4
1433527_at,IREB2
1449198_a_at,st3gal5
1416730_at,RCL1
1425192_at,Klhl25
1427459_at,CPN2
1425482_s_at,ANKMY2
1416363_at,LOC100048743
1420406_at,Peg12
1425638_at,ADAP2
1421762_at,Kcnj5
1426733_at,ITPK1
1436349_at,2700094K13Rik
1423142_a_at,GTPBP4
1418185_at,NDUFAF3
1422162_at,DCC
1426403_at,Actr1b
1419431_at,ereg
1424362_at,PPAPDC3
1433668_at,PNRC1
1438322_x_at,Gm6781
1438322_x_at,FDFT1
1428279_a_at,Atxn7l1
1435716_x_at,Gm5802
1435716_x_at,SNRPN
1435716_x_at,LOC100044139
1435716_x_at,LOC100048609
1435716_x_at,SNURF
1450331_s_at,Vmn2r42
1450331_s_at,Vmn2r41
1450331_s_at,Vmn2r44
1450331_s_at,Vmn2r43
1450331_s_at,Vmn2r40
1450331_s_at,Vmn2r49
1450331_s_at,Vmn2r46
1450331_s_at,Gm10302
1450331_s_at,Vmn2r45
1450331_s_at,Vmn2r48
1450331_s_at,Gm3991
1450331_s_at,Vmn2r47
1450331_s_at,Gm5583
1450331_s_at,Vmn2r29
1450331_s_at,Gm4033
1450331_s_at,Vmn2r-ps42
1450331_s_at,Gm4073
1450331_s_at,Vmn2r-ps44
1450331_s_at,Vmn2r-ps46
1450331_s_at,LOC640688
1450331_s_at,Vmn2r51
1450331_s_at,Gm3962
1450331_s_at,Vmn2r33
1450331_s_at,Vmn2r32
1450331_s_at,Vmn2r31
1450331_s_at,Vmn2r30
1450331_s_at,Vmn2r38
1450331_s_at,Vmn2r37
1450331_s_at,Gm3607
1450331_s_at,Vmn2r36
1450331_s_at,Vmn2r35
1450331_s_at,Gm7648
1450331_s_at,Gm3675
1450331_s_at,Vmn2r34
1450331_s_at,Gm3972
1450331_s_at,Gm3956
1450331_s_at,Gm3978
1450331_s_at,Gm7025
1427985_at,Spin4
1451473_a_at,CRYZL1
1436971_x_at,YWHAZ
1436971_x_at,Gm4202
1442669_at,2900052L18Rik
1442669_at,Gm4407
1452543_a_at,SCGB1A1
1420677_x_at,Lce1a1
1442941_at,C77027
1452456_at,NRIP2
1422586_at,ECEL1
1420378_at,Sftpd
1419805_s_at,LOC100045315
1419805_s_at,Gm5630
1419805_s_at,GGPS1
1419615_at,Trpv6
1418839_at,GLMN
1452360_a_at,KDM5A
1422513_at,CCNF
1415738_at,TXNDC12
1433680_x_at,SIVA1
1433680_x_at,LOC676549
1433680_x_at,Gm16380
1437882_s_at,LOC100044279
1437882_s_at,6330416L07Rik
1448170_at,Siah2
1451667_at,FAM20B
1451667_at,LOC100048250
1425969_a_at,HTT
1451105_at,Vash2
1452917_at,RFC5
1452917_at,LOC100048070
1439184_s_at,Txndc17
1450793_at,4930550L24Rik
1418003_at,1190002H23Rik
1453037_at,usp49
1416579_a_at,epcam
1421485_at,TTBK2
1421485_at,Cdan1
1436930_x_at,HMBS
1434271_at,GBA2
1426301_at,Alcam
1453768_a_at,fam110a
1423719_at,U46068
1434953_at,Ccdc93
1418986_a_at,UXT
1418986_a_at,Gm8242
1418986_a_at,Gm5808
1424391_at,NRD1
1456566_x_at,RBM14
1433757_a_at,nisch
1422679_s_at,CTR9
1450048_a_at,IDH2
1425716_s_at,Bak1
1416176_at,LOC674543
1416176_at,Gm6090
1416176_at,Gm3565
1416176_at,Gm5937
1416176_at,LOC677578
1416176_at,Gm8031
1416176_at,Gm4689
1416176_at,Gm3160
1416176_at,Gm3851
1416176_at,Gm13932
1416176_at,Gm7468
1416176_at,Gm7422
1416176_at,Gm5527
1416176_at,Gm2710
1416176_at,Gm4587
1416176_at,Hmg1l1
1416176_at,Gm9012
1416176_at,Gm8423
1416176_at,Gm12331
1416176_at,Gm2607
1416176_at,LOC100046019
1416176_at,Gm15387
1416176_at,Gm10361
1416176_at,Gm5842
1416176_at,Gm10075
1416176_at,Gm7888
1416176_at,Gm12587
1416176_at,Gm8563
1416176_at,Gm8967
1416176_at,LOC100047080
1416176_at,LOC637733
1416176_at,Gm7782
1416176_at,LOC100048378
1416176_at,HMGB1
1416176_at,LOC675448
1416176_at,LOC675001
1416176_at,Gm8288
1416176_at,Hmgb1-ps1
1416176_at,Hmgb1-ps5
1416176_at,Gm13121
1416176_at,Gm5504
1416176_at,Gm15059
1416176_at,Gm6115
1416176_at,Gm6589
1416176_at,Gm9480
1416176_at,Gm5853
1416176_at,Gm8554
1416176_at,Gm8390
1416176_at,Gm4383
1416176_at,Gm8594
1416176_at,Gm12568
1416176_at,Gm5473
1416176_at,Gm3307
1416176_at,Gm8807
1416176_at,LOC100044461
1427287_s_at,ITPR2
1451489_at,SLC25A35
1417258_at,cct5
1451773_s_at,Polr3f
1423359_at,PLN
1450556_at,Spnb1
1449774_at,C330007P06Rik
1438050_x_at,Gm9312
1438050_x_at,Gm9292
1438050_x_at,Gm9241
1438050_x_at,Gm9735
1438050_x_at,Gm9222
1451964_at,Mia2
1450782_at,WNT4
1453913_a_at,TAP2
1453132_a_at,GKN2
1460230_at,Syn2
1421607_at,Vgll1
1460541_at,SLC7A6
1455992_at,VGLL4
1418910_at,bmp7
1437163_x_at,GTF2H4
1417018_at,EFEMP2
1450880_at,mrpl16
1424139_at,LOC100046373
1424139_at,RAP1A
1424139_at,Gm9392
1456316_a_at,ACBD3
1420375_at,Kif3a
1454265_a_at,ABCB10
1454265_a_at,LOC100048313
1450123_at,RYR2
1422960_at,Srd5a2
1415735_at,DDB1
1460404_at,0610007P08Rik
1424036_at,PRPF6
1419312_at,ATP2A1
1424744_at,sds
1418560_at,Pdha1
1422750_a_at,zmynd10
1419907_s_at,FCRLA
1426000_at,Oxtr
1432013_a_at,LOC100045962
1432013_a_at,fam54a
1424688_at,CREB3L3
1426366_at,EIF2C2
1448205_at,LOC100045322
1448205_at,CCNB1
1448205_at,Gm4870
1448205_at,Gm8416
1448205_at,Gm5593
1422421_at,Defa-rs12
1427774_at,DEFB7
1418983_at,INADL
1422305_at,IFNB1
1449430_a_at,TREH
1419010_x_at,Klk1b5
1428505_at,CCDC90B
1428505_at,LOC100048074
1459211_at,GLI2
1423019_at,Gjd2
1421151_a_at,EPHA2
1450209_at,hoxd3
1422780_at,PXMP4
1427618_at,Cdh9
1425209_at,Zfp84
1425979_a_at,fbf1
1416225_at,adh1
1419314_at,TINAG
1425307_at,Dnahc1
1449986_at,2310034C09Rik
1450466_at,CDK5R2
1454972_at,ATCAY
1418754_at,adcy8
1417424_at,Gm10784
1417424_at,hdhd2
1417424_at,ier3ip1
1425183_a_at,rpl4
1425183_a_at,Gm5835
1420580_at,4930429B21Rik
1427080_at,2610036D13Rik
1436665_a_at,LTBP4
1449473_s_at,CD40
1418133_at,Bcl3
1417002_at,0610012G03Rik
1448257_at,Slc29a2
1450109_s_at,Abcc2
1423446_at,dapk3
1419082_at,SERPINB2
1436137_at,SLC6A17
1428464_at,NDUFA3
1450999_a_at,1700029H14Rik
1424117_at,Gm13770
1424117_at,BC056474
1424117_at,Gm2573
1447956_at,C76614
1424292_at,depdc1a
1454842_a_at,B3GALNT2
1421213_at,EDARADD
1452478_at,alpk2
1454636_at,CBX5
1426884_at,LOC100047670
1426884_at,Rmnd5a
1417144_at,TUBG1
1434472_at,DUSP3
1427921_s_at,2310061C15Rik
1420372_at,sntb2
1420372_at,LOC100047790
1424766_at,ERCC6L
1425746_at,D730039F16Rik
1456013_x_at,Gm5866
1456013_x_at,SLC35A4
1449379_at,KDR
1418444_a_at,GDE1
1452065_at,VSTM2A
1421765_at,PAX5
1423846_x_at,Gm5620
1423846_x_at,Gm3756
1423846_x_at,Gm3226
1423846_x_at,Gm14150
1423846_x_at,TUBA1B
1423846_x_at,LOC100044416
1437651_a_at,DTNB
1420163_at,AA511261
1422284_at,LOC100047930
1422284_at,Nkx2-9
1415814_at,atp6v1b2
1451277_at,ZADH2
1435358_at,CUEDC1
1436342_a_at,Ubxn1
1450112_a_at,Gas2
1420454_at,RAI1
1430889_a_at,tpmT
1426625_at,Zfp623
1427128_at,Ptpn23
1426063_a_at,gem
1448866_at,SENP3
1422115_a_at,Flt3l
1417368_s_at,Ndufa2
1416158_at,LOC100046044
1416158_at,NR2F2
1453729_a_at,RPL37
1419054_a_at,PTPN21
1422011_s_at,Gm14599
1422011_s_at,LOC100047473
1422011_s_at,Xlr
1426024_a_at,DBN1
1424086_at,OAF
1417529_at,rab33a
1449506_a_at,Gm11675
1449506_a_at,EEF1D
1428760_at,Snapc3
1452648_at,TBRG1
1451916_s_at,TRIM15
1426284_at,KRT20
1435417_at,AI464131
1433888_at,ATP2B2
1428766_at,RNMTL1
1417719_at,SAP30
1434392_at,USP34
1434485_a_at,UGP2
1434964_at,Amz2
1454682_at,Gm12247
1454682_at,A430005L14Rik
1450942_at,Zfp830
1435565_at,1500011H22Rik
1423806_at,INTS4
1419129_at,SLC22A13
1438620_x_at,Sfrp1
1422474_at,Pde4b
1418996_a_at,LYRM5
1427413_a_at,Celf1
1421968_a_at,Nipa2
1436182_at,Satb1
1419500_at,Pabpc2
1448656_at,CACNB3
1421778_at,Vmn1r49
1423834_s_at,GGA1
1425079_at,TM6SF2
1423774_a_at,prc1
1426218_at,LOC100046012
1426218_at,glcci1
1426218_at,Gm5815
1450621_a_at,Hbb-y
1450621_a_at,LOC100044141
1425162_at,RORB
1425162_at,LOC100047843
1450263_at,PCDHB5
1451809_s_at,rwdd3
1420237_at,HAT1
1427013_at,Car9
1421463_at,Siglece
1452051_at,ACTR3
1457954_at,chd7
1435326_at,lpgat1
1424860_at,D930016D06Rik
1449909_at,2010005H15Rik
1434747_at,CTRC
1416337_at,Gm2962
1416337_at,UQCRB
1452554_at,Gm8479
1452679_at,Tubb2a-ps2
1452679_at,tubb2b
1421649_at,TNFRSF8
1417167_at,EXOSC5
1427153_at,LOC100048676
1427153_at,BCKDHB
1423285_at,Coch
1425783_at,tc2n
1426826_at,rbm16
1438685_at,ZMYM6
1454785_at,DUSP11
1449855_s_at,Uchl3
1448996_at,Rom1
1449024_a_at,hexA
1451054_at,ORM1
1425563_s_at,PCDH10
1428882_at,wipi2
1449559_at,MSX2
1449559_at,LOC100046255
1421549_at,PCDHB15
1460275_at,GPR3
1433549_x_at,rps21
1433549_x_at,Gm5963
1416637_at,SLC4A2
1457372_at,AW121686
1424284_at,pomt1
1431675_a_at,gtf2i
1431675_a_at,LOC100044121
1435012_x_at,LOC638418
1435012_x_at,CELA3B
1435012_x_at,Gm13011
1425532_a_at,bin1
1420994_at,b3gnt5
1443969_at,irs2
1449380_at,Pacsin1
1423665_a_at,Gm7625
1423665_a_at,Gm7424
1423665_a_at,rpl5
1423665_a_at,LOC675821
1423665_a_at,Gm15616
1423665_a_at,Gm15500
