Symbol,Affi_ID
LOC100048449 /// Rpl18,1436699_x_at
Wdr6,1455940_x_at
Snapc2,1436703_x_at
Akr1b3,1456590_x_at
Mcm4,1436708_x_at
Ints8,1460609_at
Lgtn,1436724_a_at
Agbl5,1460610_at
Galk2,1455798_at
Tbcd,1455801_x_at
1110014K08Rik,1436747_at
1436748_at,1436748_at
Ccdc22,1455805_x_at
4922502D21Rik,1455808_at
Luc7l2,1436767_at
E130112L23Rik,1436768_x_at
Ankrd17,1436775_a_at
OTTMUSG00000010009,1455813_at
Man2b1,1436781_at
Svs3a,1436782_at
EG666113 /// Sf3b4,1436784_x_at
Acp2,1436788_at
Wnt5a,1436791_at
Gpr85,1437618_x_at
Rod1,1455819_at
Rpl9,1436798_at
Scarb1,1455820_x_at
Cdc42ep4,1436801_x_at
Ilf3,1436802_at
Spin1,1436809_a_at
Kctd11,1436820_at
EG620155 /// Hk1 /// LOC100040745 /// LOC100040929 /// LOC100042067 /// LOC100042583 /// LOC100043273 /// LOC100043872 /// LOC100044877 /// LOC100045380 /// LOC100045527 /// LOC100045668 /// LOC100048040 /// LOC100048228 /// LOC676276 /// Rpl17,1436822_x_at
EG668155 /// Rnf26,1436824_x_at
Ttll1,1436833_x_at
Crk,1436835_at
Cotl1,1436838_x_at
2010109K11Rik,1436839_at
LOC100038991 /// Rpl35,1436840_x_at
Axin2,1436845_at
EG546165 /// LOC100039786 /// LOC674211 /// Ywhaq,1436846_x_at
Impa1,1436848_x_at
Gaa,1436849_x_at
Nnt,1456573_x_at
Pkn1 /// Ptger1,1436851_at
Trpc2,1436854_at
Lnx1,1455825_s_at
Tars2,1436856_x_at
2700007P21Rik,1436859_at
Il7,1436861_at
Doc2a,1436862_at
Usp14,1455829_at
Sfrs7,1436871_at
Tacc3,1436872_at
Slc25a5,1436874_x_at
Cherp,1436885_a_at
Xab2,1436886_x_at
Grwd1,1436887_x_at
Gabra1,1436889_at
Uap1l1,1436890_at
Cables1,1455844_at
Ints9,1436896_at
2700019D07Rik,1436899_at
Leprot,1436900_x_at
LOC100043712 /// LOC100047613 /// Tmsb10,1436902_x_at
Laptm5,1436905_x_at
Rnf166,1436906_at
LOC100044052,1436908_at
Rasal2,1436910_at
Cacnb4,1436912_at
Gpsm1,1436917_s_at
Esrrb,1436926_at
EG623818 /// Hmbs,1436930_x_at
Aco2,1436934_s_at
Pomc,1455858_x_at
Xist,1436936_s_at
Pigh,1455860_at
4933439C20Rik /// LOC100044151 /// LOC236604,1436944_x_at
LOC100045432 /// Stim1,1436945_x_at
Gng5 /// LOC100041120 /// LOC100041703 /// LOC100043507 /// LOC100044719 /// LOC100045733 /// LOC100045948 /// LOC100047170 /// LOC100048366 /// LOC100048410,1436946_s_at
LOC638798 /// LOC665250 /// LOC677628 /// Tceb2,1436949_a_at
1455869_at,1455869_at
Wipf1,1436953_at
Tssc1,1436955_at
1436956_at,1436956_at
LOC100039683 /// LOC100045937 /// Rpl13 /// Tax1bp3,1455871_s_at
Nelf,1436959_x_at
Gtf2h4,1437163_x_at
Emilin3,1436965_at
Ywhaz,1436971_x_at
Slc12a6,1436989_s_at
Ndg2,1436990_s_at
Hist1h1c,1436994_a_at
Rpl26,1436995_a_at
Ankrd43,1436998_at
Dgkq,1437000_at
Nanos1,1455877_a_at
EG547109,1437004_at
Rpl18,1437005_a_at
Usp39,1437007_x_at
Zfp364,1437009_a_at
Atp6v0b,1437013_x_at
EG637273,1437014_x_at
Lrrtm1,1455883_a_at
Cbl /// LOC100048010,1455886_at
BC057893,1437026_at
LOC545062,1455890_x_at
Sftpb,1437028_at
Tacr3,1437029_at
1455892_x_at,1455892_x_at
Rnf14,1437035_x_at
Rspo2,1455893_at
Hmgn1,1455897_x_at
Dffb,1437051_at
Socs3,1455899_x_at
Tgm2,1455900_x_at
Phyhipl,1437062_s_at
Gas5,1455904_at
Phtf2,1437067_at
Scpep1,1455908_a_at
Ndufb11,1455911_x_at
H2afb3 /// Vps52,1437078_at
LOC627316 /// Psmd11,1437080_s_at
Akap9,1437082_at
Galnt4,1455915_at
Adrb3,1455918_at
Pold1,1456055_x_at
Igf2bp2,1437103_at
2810474O19Rik,1437110_at
Zc3h12c,1437111_at
Pld1,1437113_s_at
Snx30,1437120_at
Adrm1 /// LOC100043022 /// LOC100044778,1438170_x_at
LOC100041926 /// LOC100046900,1437134_at
Foxm1,1437138_at
Dym,1437141_x_at
Txndc1,1437143_a_at
2310002J15Rik,1437145_s_at
Arpc2,1437148_at
1455930_at,1455930_at
Rad21,1455938_x_at
Atp5o /// EG432676 /// LOC100047429,1437164_x_at
Pcolce,1437165_a_at
LOC100048338 /// LOC545743 /// LOC634496 /// Pdlim1,1437170_x_at
Map2k5,1455941_s_at
Hadhb,1437172_x_at
6530403A03Rik,1437180_at
LOC100042319 /// LOC100043712 /// LOC100045828 /// LOC100047613 /// LOC100048142 /// Tmsb10,1437185_s_at
Gabbr1,1437188_at
Vdac1,1437192_x_at
Gpaa1,1455954_x_at
Lrwd1,1437194_x_at
Lig3,1437198_at
Pptc7,1455958_s_at
1455961_at,1455961_at
9-Sep,1437208_at
Adamts4,1455965_at
Tmed2,1455968_x_at
Ccdc88a,1437216_at
Marcksl1,1437226_x_at
Ndrg1,1456174_x_at
1110049F12Rik,1455974_at
Zfp313,1455975_x_at
Zfp110,1437236_a_at
Klk1 /// Klk1b5,1455977_x_at
Matn2,1455978_a_at
D2hgdh /// LOC100041596,1437243_at
EG629575 /// EG666577 /// LOC100043734 /// LOC216036 /// LOC236932 /// LOC545640 /// LOC623245 /// LOC624159 /// LOC638497 /// LOC639593 /// LOC666613 /// LOC667739 /// LOC667878 /// LOC667922 /// LOC668015 /// LOC668387 /// LOC675985 /// LOC676494 /// Rps6,1437246_x_at
Mphosph9,1419909_at
Zmiz1,1455984_at
A630054L15Rik,1437253_at
Sdc1,1437279_x_at
Serbp1,1437280_s_at
Impad1,1437290_at
Exosc10,1437294_at
Ccbl2,1455991_at
Chd8,1437297_at
Vgll4,1455992_at
Dvl1,1437301_a_at
Adrb2,1437302_at
Elovl1,1455994_x_at
F2r,1437308_s_at
LOC100040778 /// LOC100048480 /// Uqcrb,1455997_a_at
Hmgb2,1437313_x_at
Ube1l,1437317_at
Lce3a,1456001_at
Aldh18a1,1437325_x_at
Ela3 /// LOC638418,1437326_x_at
Lrrk1,1437330_at
Arf3,1456007_at
Parn,1437334_x_at
Top3b,1456009_x_at
Hes5,1456010_x_at
Elp3,1437338_x_at
Acaa1a,1456011_x_at
Rnaset2a /// Rnaset2b,1456012_x_at
Slc35a4,1456013_x_at
Gkn1,1437340_x_at
Fermt3,1456014_s_at
Ndufv1,1456015_x_at
Krt13,1437344_x_at
Bscl2,1437345_a_at
Ckap5,1437349_at
RP23-143A14.5,1437350_at
Wdfy1,1437358_at
Coq3,1437364_at
1437369_at,1437369_at
Polrmt,1437377_a_at
BC061039,1456031_at
Trap1,1437379_x_at
EG666634 /// H2afz,1456032_x_at
Acvr2a,1437382_at
Preb,1456037_x_at
Stx1a,1437390_x_at
Mrpl44,1437391_x_at
Snx14,1456039_at
Cramp1l,1456042_s_at
Centg2,1437394_at
Usp22,1456043_at
Igf1,1437401_at
Igfbp4,1437405_a_at
LOC629957 /// LOC637599 /// Rps29,1437413_x_at
Bmp2k,1437419_at
Eif2b2,1437428_x_at
LOC100040123 /// LOC100041925 /// LOC100046501 /// LOC100047615 /// LOC382492 /// Rps17,1438986_x_at
Pnliprp2,1437438_x_at
Slc25a39,1456176_x_at
EG433144 /// Txndc14,1437454_a_at
Tmem109,1456057_x_at
Tgfbi,1437463_x_at
Fbxw11,1437468_x_at
Unc13a,1437472_at
Nppa,1456062_at
1110001A07Rik,1437480_at
AI504432,1456064_at
Rpo1-4,1456066_a_at
Sdhd,1437489_x_at
ENSMUSG00000055440,1437498_at
Scotin,1437503_a_at
Cycs /// LOC100045925 /// LOC670717 /// LOC672195,1456071_a_at
Sp4,1437508_at
LOC100040123 /// LOC100041925 /// LOC100046501 /// LOC100047615 /// Rps17,1437510_x_at
Clcc1,1437511_x_at
LOC630663 /// OTTMUSG00000000651 /// Prl2c2 /// Prl2c3 /// Prl2c4 /// Prl2c5,1437515_at
Hagh /// LOC100044022,1437519_x_at
Nup85,1437520_a_at
Fmod,1456084_x_at
Sgcg,1437523_s_at
LOC631302 /// Pqbp1,1456086_x_at
Hnrnpr /// LOC620521,1437526_x_at
Birc4,1437533_at
1437534_at,1437534_at
Casp9,1437537_at
1437541_at,1437541_at
Fubp1,1437543_at
Dnajc14,1437546_at
Itgb3bp,1456097_a_at
10-Sep,1460626_at
Polg,1437564_at
Gnl2 /// LOC633966,1437565_a_at
LOC633966,1437566_at
Mmp16,1437568_at
BC089491,1456100_at
4930403N07Rik,1456101_at
Sdccag3,1456106_x_at
1437612_at,1437612_at
Vps37c,1437615_s_at
EG668771 /// LOC665516 /// LOC666036 /// LOC675316 /// Phgdh,1437621_x_at
Mrpl28,1437622_x_at
Nudt16l1,1437624_x_at
Zfp36l2,1437626_at
Rhoa,1437628_s_at
Lsg1,1437630_at
Thoc2,1437634_at
LOC100043998 /// Tpr,1456112_at
Phf3,1456115_at
Hrbl,1437642_at
Ppib,1437649_x_at
AU021092,1437661_at
Bach2,1437667_a_at
Prss23,1437671_x_at
Irs3,1437672_at
Trim16,1460629_at
BC025546,1437684_at
Atp6ap2,1437688_x_at
Pxn,1456135_s_at
BC049807,1437696_at
Kifc1,1456136_at
LOC100045988,1456140_at
LOC621155 /// Rps14,1437706_x_at
Ttc13,1437709_x_at
EG666231 /// EG668343 /// LOC546355 /// LOC627245 /// LOC632337 /// LOC665017 /// LOC676173 /// Odc1,1437711_x_at
Apex1,1437715_x_at
Tm2d2,1437725_x_at
C1qb,1437726_x_at
Alkbh5 /// LOC100045202,1437728_at
EG665189,1437729_at
Ppp2r2a,1437730_at
Omt2a,1437732_at
Atp2c1 /// LOC100045884,1437738_at
Rab21,1437741_at
Lin28,1437752_at
1456148_a_at,1456148_a_at
Aktip,1437767_s_at
Zfp444,1456154_at
Cntnap2,1437782_at
Cnpy2,1437783_x_at
Ard1b,1437786_at
EG627352 /// LOC433598 /// LOC433955 /// LOC626309 /// Morf4l1,1437801_at
EG226654,1456169_at
EG666976 /// Slbp,1437803_at
Il10ra,1437808_x_at
Copb2,1456175_a_at
1456182_x_at,1456182_x_at
Svs2,1456188_at
LOC100046672 /// Wars,1437832_x_at
Acsm2,1456190_a_at
0610011L14Rik,1437835_a_at
Gpx4,1456193_x_at
Csdc2,1437841_x_at
Park7,1456194_a_at
Itgb5,1456195_x_at
Nupl1,1437843_s_at
Cog1,1437844_x_at
Armcx2,1437849_x_at
LOC100040661 /// LOC100044797 /// Rnps1,1437851_x_at
Ndn,1437853_x_at
Mtap4,1437855_at
1437867_at,1437867_at
Hexb,1437874_s_at
6330416L07Rik,1437881_at
3110048L19Rik /// 6330416L07Rik,1437882_s_at
D030029J20Rik,1437885_at
Rarres2,1437902_s_at
D030022P06Rik,1437909_at
D530037H12Rik,1437917_at
Epha5,1437920_at
D10Ertd322e /// EG623346,1437922_at
Zfp787,1437925_at
Snx22,1456218_at
Mea1,1437943_s_at
LOC100048030 /// Nap1l1,1437945_x_at
Ddr1,1456226_x_at
AU040096,1437952_at
Grin1,1437968_at
Heatr2,1456237_x_at
EG666448 /// EG666501 /// EG666548 /// EG666738 /// LOC100039571 /// LOC100041163 /// LOC100042058 /// LOC100042634 /// LOC100043755 /// LOC100045111 /// LOC100045169 /// LOC100046821 /// LOC100048286 /// LOC385336 /// LOC664936 /// Rpl23a,1437975_a_at
LOC100039571 /// LOC100041163 /// LOC100043755 /// LOC100046821 /// LOC100048286 /// Rpl23a,1437976_x_at
Bat1a,1437984_x_at
Fgf17,1456239_at
2310061I04Rik,1437985_a_at
Hbb-bh1,1437990_x_at
Rusc1,1437991_x_at
Glrx3,1456244_x_at
Qdpr,1437993_x_at
Tpbpb,1456246_x_at
LOC623453 /// Plp2,1456247_x_at
Mier2,1437994_x_at
Mrpl48,1437997_x_at
Reep5,1438001_x_at
Hist1h2ao /// RP23-480B19.10,1438009_at
Pcyt1a,1438011_at
1438014_at,1438014_at
Ippk,1438019_at
Eea1,1438045_at
EG668383,1438050_x_at
Rpl30,1438076_at
2310028N02Rik,1438082_at
Pramel6,1456270_s_at
H2afz /// LOC626950,1438091_a_at
Bcap31,1456279_a_at
Rab20,1438097_at
Neto1,1456283_at
Hamp /// Hamp2,1456289_at
Cln8,1459992_x_at
Efs,1438114_x_at
Vim,1456292_a_at
Atxn2 /// LOC100047323,1438144_x_at
LOC666466 /// Obox2,1456305_x_at
Umod,1456306_a_at
Fdps /// LOC100041907 /// LOC545826 /// LOC634846 /// LOC666205 /// LOC666559 /// LOC674674 /// LOC676827,1438150_at
1438152_at,1438152_at
2610002J02Rik,1456310_a_at
Cpt1a,1438156_x_at
Slc13a3,1438377_x_at
Rfc4,1438161_s_at
Flot2,1438164_x_at
Gsn,1456312_x_at
Ndufs4,1438166_x_at
Frmd4b,1438169_a_at
Exod1,1438172_x_at
Trfr2,1459994_x_at
Pmf1,1438173_x_at
Ppp2r1a,1438174_x_at
1110031B06Rik,1438176_x_at
Entpd4 /// LOC100048085,1438177_x_at
Elp2,1438179_s_at
Hax1 /// Silg111,1438180_x_at
Baz2a,1438192_s_at
AI316807,1438199_at
C920005C14Rik,1438202_at
Acbd3,1456316_a_at
1438215_at,1438215_at
1456319_at,1456319_at
Pura,1438219_at
C130065N10Rik,1438221_at
1438223_at,1438223_at
6030443O07Rik,1438233_at
LOC100045629 /// Wdr26,1438234_at
Rps6ka4,1438243_at
1438245_at,1438245_at
Csnk1g1,1438246_at
LOC545600 /// Taf9,1438250_s_at
2310051E17Rik /// Klf9,1456341_a_at
Otud7a,1438286_at
Sumo1,1438289_a_at
LOC100040532 /// LOC100043481 /// LOC100047207 /// LOC100047378 /// Rpl37,1438291_x_at
AA545190,1438297_at
1438302_at,1438302_at
Srrd,1456355_s_at
1456360_at,1456360_at
Ltbp3,1438312_s_at
Fdft1,1438322_x_at
LOC629750,1456365_at
Cnn3,1438354_x_at
EG433326 /// LOC383528 /// LOC630624 /// Slc25a5,1438360_x_at
Laptm4b,1438365_x_at
Dos,1438370_x_at
LOC100043278 /// LOC100046888 /// Rps20,1456373_x_at
Eif3c /// LOC100047696,1456374_x_at
Trim27,1438376_s_at
Limd2 /// LOC632329,1456377_x_at
2310007F21Rik,1438379_x_at
Ddx47,1438381_x_at
Dner,1456379_x_at
Hsd17b10,1438391_x_at
Rsl1d1,1456383_at
Ubxd3,1456385_x_at
1456386_at,1456386_at
Rbm39,1438397_a_at
1438398_at,1438398_at
Atp11a /// LOC100045280,1456388_at
1438403_s_at,1438403_s_at
2310002J21Rik,1456393_at
Yipf2,1438415_s_at
Med16,1438416_at
Tug1,1456398_at
Lrrc20,1438422_at
AI842136,1456399_at
Dido1,1456405_at
2900002H16Rik,1438438_at
Id4,1438441_at
Zbtb20,1438443_at
LOC675567 /// Rccd1,1456411_at
Rad51c,1438453_at
Zic4,1456417_at
LOC100045887 /// Sfpq,1438459_x_at
5830428H23Rik,1438465_at
Mgl2,1438467_at
OTTMUSG00000010432 /// Pramel4,1438468_at
Nos1,1438483_at
Hrh1 /// LOC100041871,1438494_at
EG383032 /// LOC100040123 /// LOC100041925 /// LOC100046501 /// LOC100047615 /// LOC382492 /// LOC665772 /// Rps17,1438502_x_at
Edf1 /// LOC665181 /// LOC674653,1438503_x_at
Hars,1438510_a_at
EG545864 /// LOC100043000 /// LOC100045885 /// LOC100048210 /// LOC242809 /// LOC433745 /// LOC545543 /// LOC545545 /// LOC547402 /// LOC674810 /// Rpl3,1438527_at
BC004004,1438534_x_at
Ttc14,1456430_at
1438537_at,1438537_at
Rcbtb1,1456433_at
EG433326 /// EG433923 /// EG623402 /// LOC630624 /// LOC631229 /// LOC667030 /// Slc25a5,1438546_x_at
Rhbdd3,1438548_x_at
C1r /// C1rb,1456437_x_at
Mical1,1456439_x_at
Slc44a2,1438559_x_at
Mrps24,1438563_s_at
1456447_at,1456447_at
Mela,1456456_x_at
Masp1,1438602_s_at
EG666167 /// Ewsr1 /// LOC100044414,1456461_at
Tnni2,1438609_x_at
Cryz,1438610_a_at
1438611_at,1438611_at
Svs5,1438616_x_at
Syt11,1456464_x_at
Sfrp1,1438620_x_at
Slc25a44,1456465_at
LOC100043674 /// LOC100046417 /// Rbx1,1438623_x_at
Tnp1,1438632_x_at
Lasp1,1456469_x_at
LOC100042651 /// LOC100044717 /// Tubb2c /// Tubb2c-ps2,1456470_x_at
EG627427 /// EG666422 /// EG666875 /// EG668771 /// LOC224870 /// LOC382931 /// LOC385344 /// LOC545530 /// LOC630761 /// LOC630896 /// LOC637235 /// LOC665516 /// LOC666036 /// LOC668506 /// LOC668576 /// LOC675010 /// LOC675316 /// LOC675710 /// LOC677380 /// Phgdh,1456471_x_at
EG668435 /// Pgk1,1438640_x_at
1438642_at,1438642_at
Cetn2,1438647_x_at
Pebp1,1438649_x_at
Agtrl1,1438651_a_at
Pigq,1438652_x_at
Rpl34,1438655_a_at
EG667723 /// LOC100043135 /// LOC433406 /// LOC627166 /// LOC627200 /// Ptp4a1,1438657_x_at
Chchd6,1438659_x_at
1456474_at,1456474_at
Wdr40a,1438669_at
Slc4a7,1438673_at
Sfrs8,1438675_at
Mpa2l,1438676_at
D9Ertd280e,1456481_at
Auts2,1438680_at
Zmym6,1438685_at
C230091D08Rik,1438695_at
Edn3,1438696_at
Cbfa2t3,1438705_at
Htr1a,1438710_at
Dennd2d,1438712_at
LOC100040974 /// LOC100041022 /// LOC100041034 /// LOC624083 /// Sp110,1456493_at
AI451617 /// Trim30,1456494_a_at
AI451617,1438716_at
Osbpl6,1456495_s_at
Sgsh,1438731_at
BC019943,1438741_at
Cyp7a1,1438743_at
A530058N18Rik,1438746_at
9830127L17Rik,1438748_at
Ubie,1456510_x_at
Eras,1456511_x_at
C80068,1438755_at
Adi1,1438759_x_at
Tcfl5,1456515_s_at
LOC640502 /// Uap1,1456516_x_at
Thyn1,1460007_at
Nr5a2,1456521_at
EG383032 /// EG623169 /// LOC100040123 /// LOC100041925 /// LOC100046501 /// LOC382492 /// LOC665772 /// LOC674335 /// Rps17,1438776_x_at
AA881470,1438777_a_at
Ergic1,1438792_at
EG625298 /// EG628061 /// LOC100039924 /// LOC100043695 /// LOC100044992 /// LOC100048340 /// LOC100048495 /// LOC637251 /// LOC668239 /// Rps13,1438794_x_at
1438802_at,1438802_at
Trp53,1438808_at
Atp5c1,1438809_at
Dna2l,1438817_at
Eftud2,1438835_a_at
LOC100039384 /// LOC100047793 /// Mtch2,1438842_at
Ihpk1,1438846_x_at
Mxd3,1438847_at
Mcm6,1438852_x_at
EG667682 /// Ero1l /// Rpl31,1460008_x_at
Qrsl1,1456542_s_at
1438903_at,1438903_at
Sccpdh,1438909_at
Hdgfrp2,1438912_at
Rbm14,1456566_x_at
Fdft1 /// LOC627717,1438919_x_at
Atp6v0c /// LOC100039636 /// LOC100046757,1438925_x_at
1438926_at,1438926_at
EG227054 /// EG620750 /// EG666448 /// EG666501 /// EG666548 /// EG666738 /// EG666790 /// LOC100039571 /// LOC100041163 /// LOC100041478 /// LOC100042058 /// LOC100042634 /// LOC100043755 /// LOC100045111 /// LOC100045169 /// LOC100046437 /// LOC100046821 /// LOC100048286 /// LOC384840 /// LOC385336 /// LOC619975 /// LOC631470 /// LOC640170 /// LOC640803 /// LOC664936 /// LOC665716 /// LOC666711 /// LOC666753 /// LOC668461 /// LOC669018 /// LOC675825 /// LOC675832 /// LOC677025 /// Rpl23a,1438927_x_at
Rasgrp2,1438933_x_at
Hmgn1 /// LOC100040836 /// LOC100047714 /// LOC665957 /// LOC666721,1438940_x_at
Ampd2,1438941_x_at
Cnot2,1456576_x_at
Pitrm1,1456577_x_at
Tspo,1438948_x_at
Ric8,1438949_at
LOC100042745 /// LOC100047437 /// Nup54,1438951_x_at
Figf,1438954_x_at
Ppif,1438955_x_at
Cds2,1438957_x_at
Spint2,1438968_x_at
Pitpnm1,1438974_x_at
Pm20d1,1438980_x_at
E130309D02Rik,1456585_x_at
Flywch2,1438982_s_at
Psmb4,1438984_x_at
Cox5b /// LOC100045602 /// LOC100046079 /// RP23-298F22.4,1456588_x_at
Atf4,1438992_x_at
Atp6v1d,1438993_a_at
AU018829 /// EG665802 /// LOC100038995 /// LOC100039010 /// LOC100040112 /// LOC100040125 /// LOC100040885 /// LOC100041032 /// LOC100041102 /// LOC100041179 /// LOC100041253 /// LOC100041641 /// LOC100041712 /// LOC665718,1456598_at
Dck,1439012_a_at
Rnf7,1456600_a_at
Fxyd2,1456601_x_at
1500005K14Rik,1456603_at
Fhdc1,1439018_at
Chst11 /// Phactr1,1456606_a_at
Phactr1,1439022_at
Gmppb,1439030_at
Cep27,1439032_at
Il17d,1456612_at
Cenpe,1439040_at
Adcyap1r1,1439042_at
BC030046,1439064_at
OTTMUSG00000010173,1439065_x_at
Ubqln2,1456627_at
4933439C20Rik,1439069_a_at
4933439C20Rik /// D030013I16Rik /// LOC100044151 /// LOC236604,1439070_x_at
Rps24,1456628_x_at
LOC100039742,1456635_at
4930414L22Rik,1456636_at
Lrrtm2,1456637_at
Bptf,1439102_at
A930012O16Rik,1439110_at
Tsc22d1,1439111_at
2410018L13Rik /// EG245297 /// EG668553 /// EG668645 /// EG668662 /// EG668701 /// EG668710 /// LOC100043377 /// LOC546752 /// LOC668558 /// LOC675539 /// LOC675641 /// LOC77114,1439113_at
1439116_at,1439116_at
H2-T22,1439121_at
Smarcal1,1439142_at
Cwf19l1,1439144_at
Pfkl,1439148_a_at
S100a10,1456642_x_at
Nup98,1439154_at
Txndc17,1439184_s_at
D430028G21Rik,1439185_x_at
EG665008 /// Hnrpf /// LOC630791 /// LOC637008,1456664_x_at
1439191_at,1439191_at
LOC100040437,1439199_at
1439200_x_at,1439200_x_at
1456672_at,1456672_at
Mrps9,1439210_at
LOC100044230 /// Srd5a3,1456691_s_at
Tnrc6a,1439246_x_at
Ptpn6,1456694_x_at
Dmtf1,1456697_x_at
LOC100042616,1439251_at
Gpr137b /// Gpr137b-ps /// LOC100044979,1439255_s_at
Gpr137b-ps,1439256_x_at
Enpp3,1439260_a_at
LOC14210,1439263_at
Eif3e,1439268_x_at
LOC100045999 /// LOC640204 /// Ran,1439270_x_at
Lcorl /// LOC100046011,1439272_at
4833441D16Rik,1456706_at
1456707_at,1456707_at
1439287_at,1439287_at
EG434179,1439295_x_at
Prickle3,1439296_at
Ddit4l,1439332_at
EG665187 /// LOC435507 /// Ncaph2,1439360_x_at
Grsf1,1439366_at
Slc9a3r2,1439368_a_at
Wnt5b,1439373_x_at
Aldoa /// LOC237155,1439375_x_at
Cdc20,1439377_x_at
Meg3,1439380_x_at
Marveld1,1439381_x_at
Csnk1d,1456727_a_at
Bcar1,1439388_s_at
Myadm,1439389_s_at
LOC240657 /// Psmc1,1439392_x_at
Actl6a,1456730_x_at
Snhg1,1439399_a_at
Becn1,1439405_x_at
Fars2,1439406_x_at
Tyrp1,1439409_x_at
LOC100048165 /// Xpo7,1439411_a_at
5230400G24Rik,1456736_x_at
Morf4l2,1439413_x_at
EG546663 /// Rps21,1439415_x_at
Tmem43,1439418_x_at
U46068,1439423_x_at
Gpm6a,1456741_s_at
Lyz,1439426_x_at
LOC433261 /// LOC674828 /// LOC677515 /// Morf4l2,1456743_x_at
Dtx2,1439429_x_at
Cpe /// LOC677374,1439437_x_at
1110005A23Rik /// EG625193,1439438_a_at
Twf2,1439440_x_at
Lats2,1439441_x_at
LOC100042773 /// LOC634748 /// Tmed10,1439444_x_at
LOC100042986 /// LOC100043732 /// LOC100045996 /// LOC100047998 /// LOC629949 /// LOC632394 /// LOC640991 /// LOC665690 /// LOC675441 /// Rpl37a,1439447_x_at
Tmed9,1439448_x_at
Gpr172b,1439451_x_at
Rnaseh2c,1439453_x_at
Capza1 /// LOC100041985,1439455_x_at
EG545555 /// Hmg1l1 /// Hmgb1 /// LOC100039256 /// LOC100039558 /// LOC100040320 /// LOC100040413 /// LOC100041307 /// LOC100042515 /// LOC100043312 /// LOC100045384 /// LOC100045611 /// LOC100045972 /// LOC100046019 /// LOC100046260 /// LOC100046847 /// LOC546331 /// LOC625467 /// LOC637733 /// LOC665056 /// LOC677578,1439463_x_at
Tex10,1439464_s_at
Bud31 /// LOC100045848,1439466_s_at
Dsg2,1439476_at
Lct,1439479_at
Uhrf1bp1,1439482_at
AI506816,1439483_at
Zfp771,1456757_at
Gm98,1439506_at
2610201A13Rik,1439516_at
Zfp14,1456770_at
Rap2b,1439548_at
1439625_at,1439625_at
Zap70,1439749_at
D13Ertd608e,1439771_s_at
A430107D22Rik,1456870_at
6430526N21Rik,1439803_at
Pramel7,1439810_s_at
Fgf11,1439959_at
2310010J17Rik,1439962_at
Tmem170,1439964_at
Crxos1,1439973_at
Nhedc2,1439995_at
C80256,1456972_at
Samd4b,1460034_at
Slc8a1,1440201_at
2010001M06Rik,1440213_a_at
AA408650,1440221_at
Tsku,1440230_at
H2afj,1440252_at
LOC100045760 /// Mizf,1440255_at
Syt2,1440323_at
LOC100045707 /// Pou3f1,1460038_at
She,1457094_at
D9Ertd26e,1440499_at
Slc23a3,1460042_at
1440591_at,1440591_at
Bach1,1440831_at
Sfrs17b,1457265_at
1457272_at,1457272_at
Ifitm6,1440865_at
Slco5a1,1440874_at
Zfp187,1457285_at
1457308_at,1457308_at
Serac1,1440936_at
LOC100047782 /// Zfp771,1440971_x_at
C81521,1441013_at
D18Ertd232e,1441115_at
AW121686,1457372_at
Zfp518b,1441134_at
C78549,1457379_at
C76132,1441146_at
D3Ertd229e,1441147_at
Brwd3,1441182_at
Erlin1,1441344_at
Fgf3,1441350_at
Suhw4,1457455_at
C76554,1441394_at
C80993,1457475_at
C79329,1441401_at
D8Ertd362e,1457476_at
C530030P08Rik,1441421_at
1441433_at,1441433_at
1457520_at,1457520_at
1457521_at,1457521_at
1441583_at,1441583_at
Arhgap29,1441618_at
Dpf3,1441659_at
C76213,1457588_at
1457594_at,1457594_at
2510002D24Rik,1457675_at
Tirap,1457676_at
Ap1gbp1,1457695_at
1442006_at,1442006_at
AI467657,1442025_a_at
Lsm14a,1457738_at
C78893,1442211_at
D9Ertd720e,1457776_at
Zbtb37,1457810_at
AI450241,1457833_at
D2Ertd127e,1442374_at
1457841_at,1457841_at
1442378_x_at,1442378_x_at
1442384_at,1442384_at
1457849_at,1457849_at
1457860_at,1457860_at
D9Ertd306e,1442484_at
DXErtd11e,1442492_at
C79242,1442494_at
1457872_at,1457872_at
C77681,1442526_at
1442529_at,1442529_at
Sspo,1457887_at
D12Ertd123e,1442531_at
C77609,1442540_at
C78878,1442566_at
D7Ertd59e,1457905_at
C79122,1442597_at
Dhrs7b,1442661_at
C77874,1442665_at
1442669_at,1442669_at
1442694_at,1442694_at
1457954_at,1457954_at
1810044D09Rik,1457964_at
AA511254,1442778_at
D15Ertd30e,1442833_at
1442900_at,1442900_at
C79709,1442932_at
C77027,1442941_at
1442948_at,1442948_at
D6Ertd160e,1442974_at
1442975_at,1442975_at
C81072,1442976_at
C80360,1458041_at
C80060,1442984_at
C78344,1443001_at
1443312_at,1443312_at
D6Ertd47e,1443317_at
1458173_at,1458173_at
1443326_at,1443326_at
C77614,1443352_at
1458196_at,1458196_at
A930012N16Rik,1443385_at
C78513,1443414_at
C79741,1443416_at
1443427_at,1443427_at
D8Ertd67e,1443428_at
1443431_at,1443431_at
C79130,1443461_at
C81268,1443464_at
C77691,1443472_at
C79562,1443473_at
1443482_at,1443482_at
DXErtd242e,1443589_at
C81272,1443605_at
Habp2,1443696_s_at
Sbf2,1443762_s_at
